จังหวัด, PM2.5, วันที่
ตาก,39.522898495164235,2024-01-19
เลย,41.393593677284684,2024-01-19
ตรัง,22.649679278165124,2024-01-19
ตราด,55.68173734852333,2024-01-19
น่าน,26.86617805369753,2024-01-19
ยะลา,30.475185184257022,2024-01-19
สตูล,20.167480600864994,2024-01-19
แพร่,27.788027030446667,2024-01-19
ชุมพร,16.728381457008116,2024-01-19
พะเยา,19.762093249070727,2024-01-19
พังงา,23.22627867684151,2024-01-19
ยโสธร,29.171998490581622,2024-01-19
ระนอง,19.065007229286575,2024-01-19
ระยอง,62.22605988640214,2024-01-19
ลำปาง,22.858273878121214,2024-01-19
ลำพูน,18.09113384796811,2024-01-19
สงขลา,22.49293362219724,2024-01-19
กระบี่,20.5523868121384,2024-01-19
ชลบุรี,66.2138117610835,2024-01-19
ชัยนาท,73.73959650302378,2024-01-19
นครปฐม,80.95968426154587,2024-01-19
นครพนม,22.97921004549629,2024-01-19
บึงกาฬ,23.793534402693183,2024-01-19
พัทลุง,25.763436365668127,2024-01-19
พิจิตร,52.09255203180246,2024-01-19
ภูเก็ต,22.07804274491856,2024-01-19
ลพบุรี,71.710511940304,2024-01-19
สกลนคร,26.423399242012312,2024-01-19
ขอนแก่น,41.690843157754934,2024-01-19
ชัยภูมิ,45.28410577370942,2024-01-19
นครนายก,51.781003815449125,2024-01-19
นนทบุรี,76.35435871077742,2024-01-19
ปัตตานี,27.085060248422415,2024-01-19
ราชบุรี,78.27586411270792,2024-01-19
สระบุรี,69.23144722034681,2024-01-19
สระแก้ว,62.330068377912056,2024-01-19
สุโขทัย,48.53207016170776,2024-01-19
หนองคาย,52.613465400766934,2024-01-19
อ่างทอง,87.68728081479541,2024-01-19
จันทบุรี,55.08284787023221,2024-01-19
นราธิวาส,24.38831888801348,2024-01-19
ปทุมธานี,72.74593384572213,2024-01-19
พิษณุโลก,44.70193565987281,2024-01-19
มุกดาหาร,26.230101187788115,2024-01-19
ร้อยเอ็ด,32.301331848837165,2024-01-19
ศรีสะเกษ,34.83683326354214,2024-01-19
สุรินทร์,35.0593955921546,2024-01-19
อุดรธานี,38.734873341982514,2024-01-19
เชียงราย,13.117640117289172,2024-01-19
เพชรบุรี,70.27679665404071,2024-01-19
กาญจนบุรี,68.78951761201243,2024-01-19
กาฬสินธุ์,36.87233482470024,2024-01-19
กำแพงเพชร,47.6952727809811,2024-01-19
นครสวรรค์,63.61544664693054,2024-01-19
บุรีรัมย์,37.76463322523525,2024-01-19
มหาสารคาม,39.103192322189244,2024-01-19
สมุทรสาคร,92.26296516000744,2024-01-19
สิงห์บุรี,81.73132736314223,2024-01-19
อุตรดิตถ์,38.40652214796437,2024-01-19
อุทัยธานี,64.74574305544769,2024-01-19
เชียงใหม่,12.596376378460763,2024-01-19
เพชรบูรณ์,48.46636063902434,2024-01-19
ฉะเชิงเทรา,67.9089420623303,2024-01-19
นครราชสีมา,53.873918115188154,2024-01-19
ปราจีนบุรี,61.97779911230034,2024-01-19
สุพรรณบุรี,74.31515420143435,2024-01-19
อำนาจเจริญ,21.411898834971733,2024-01-19
แม่ฮ่องสอน,11.797782516141236,2024-01-19
สมุทรปราการ,77.63189379692736,2024-01-19
สมุทรสงคราม,89.43608626101336,2024-01-19
หนองบัวลำภู,32.15910017140958,2024-01-19
อุบลราชธานี,35.12986950171681,2024-01-19
สุราษฎร์ธานี,23.792698124448613,2024-01-19
กรุงเทพมหานคร,75.0826085431469,2024-01-19
นครศรีธรรมราช,27.128725525105292,2024-01-19
ประจวบคีรีขันธ์,59.129745569582425,2024-01-19
พระนครศรีอยุธยา,77.42960256372733,2024-01-19
