จังหวัด, PM2.5, วันที่
ตาก,64.09034663122186,2024-02-15
เลย,69.70584509727179,2024-02-15
ตรัง,30.16642449232469,2024-02-15
ตราด,55.393262114648536,2024-02-15
น่าน,61.209783448496005,2024-02-15
ยะลา,25.358913226625354,2024-02-15
สตูล,24.53719158369755,2024-02-15
แพร่,75.31787641822866,2024-02-15
ชุมพร,25.624811924154326,2024-02-15
พะเยา,60.10031280346634,2024-02-15
พังงา,19.236973476983664,2024-02-15
ยโสธร,51.10584554877185,2024-02-15
ระนอง,22.83544818332398,2024-02-15
ระยอง,49.39482002115244,2024-02-15
ลำปาง,66.2878430931822,2024-02-15
ลำพูน,54.22030512997269,2024-02-15
สงขลา,27.439006890561174,2024-02-15
กระบี่,19.783746928643737,2024-02-15
ชลบุรี,57.00419900188116,2024-02-15
ชัยนาท,87.82342244477061,2024-02-15
นครปฐม,82.22108795254293,2024-02-15
นครพนม,49.326326121620646,2024-02-15
บึงกาฬ,49.41721263937296,2024-02-15
พัทลุง,28.87374882825539,2024-02-15
พิจิตร,78.9280817056555,2024-02-15
ภูเก็ต,20.758358912517902,2024-02-15
ลพบุรี,93.37081129917752,2024-02-15
สกลนคร,52.08451072846245,2024-02-15
ขอนแก่น,68.31213466504211,2024-02-15
ชัยภูมิ,73.51601752933144,2024-02-15
นครนายก,74.53246217255565,2024-02-15
นนทบุรี,77.47961304028188,2024-02-15
ปัตตานี,26.358355441785775,2024-02-15
ราชบุรี,90.19223482250635,2024-02-15
สระบุรี,97.35293661058957,2024-02-15
สระแก้ว,80.17884115299913,2024-02-15
สุโขทัย,83.60551338872777,2024-02-15
หนองคาย,74.69629516559584,2024-02-15
อ่างทอง,106.10623671760996,2024-02-15
จันทบุรี,58.393482679488656,2024-02-15
นราธิวาส,24.63523702519095,2024-02-15
ปทุมธานี,80.40124324916539,2024-02-15
พิษณุโลก,79.69155173340505,2024-02-15
มุกดาหาร,52.38417406226263,2024-02-15
ร้อยเอ็ด,60.082574009982075,2024-02-15
ศรีสะเกษ,57.6010649078828,2024-02-15
สุรินทร์,67.47948637675786,2024-02-15
อุดรธานี,69.3116612137581,2024-02-15
เชียงราย,42.91667427682106,2024-02-15
เพชรบุรี,71.28215259098545,2024-02-15
กาญจนบุรี,84.9985145287215,2024-02-15
กาฬสินธุ์,62.535287499572284,2024-02-15
กำแพงเพชร,72.00771016131338,2024-02-15
นครสวรรค์,82.97245136375119,2024-02-15
บุรีรัมย์,74.82841553886549,2024-02-15
มหาสารคาม,66.76534671098516,2024-02-15
สมุทรสาคร,79.4350525424935,2024-02-15
สิงห์บุรี,99.72738381879566,2024-02-15
อุตรดิตถ์,72.44894425217038,2024-02-15
อุทัยธานี,79.92457467579074,2024-02-15
เชียงใหม่,36.2885634906197,2024-02-15
เพชรบูรณ์,79.46811962788686,2024-02-15
ฉะเชิงเทรา,74.57433011966968,2024-02-15
นครราชสีมา,76.25509788302477,2024-02-15
ปราจีนบุรี,81.81905070310286,2024-02-15
สุพรรณบุรี,88.565450744439,2024-02-15
อำนาจเจริญ,41.58468986633388,2024-02-15
แม่ฮ่องสอน,34.48787337462516,2024-02-15
สมุทรปราการ,61.54506614767799,2024-02-15
สมุทรสงคราม,89.82555407509405,2024-02-15
หนองบัวลำภู,67.89039148787936,2024-02-15
อุบลราชธานี,53.232774190234416,2024-02-15
สุราษฎร์ธานี,19.837360871436854,2024-02-15
กรุงเทพมหานคร,71.26635184268999,2024-02-15
นครศรีธรรมราช,24.77882509274412,2024-02-15
ประจวบคีรีขันธ์,59.24772309100595,2024-02-15
พระนครศรีอยุธยา,91.66593231676467,2024-02-15
