จังหวัด, PM2.5, วันที่
ตาก,31.65965317981911,2024-01-05
เลย,21.45747440624014,2024-01-05
ตรัง,22.22133701944453,2024-01-05
ตราด,17.00069208322,2024-01-05
น่าน,22.77338175023209,2024-01-05
ยะลา,24.60292553999193,2024-01-05
สตูล,20.179374482325578,2024-01-05
แพร่,21.605324169632873,2024-01-05
ชุมพร,21.82854198881449,2024-01-05
พะเยา,20.5500053867987,2024-01-05
พังงา,23.677690722973608,2024-01-05
ยโสธร,18.233321746289025,2024-01-05
ระนอง,20.886895271098226,2024-01-05
ระยอง,29.685530913589577,2024-01-05
ลำปาง,22.242002221051163,2024-01-05
ลำพูน,25.44200478966414,2024-01-05
สงขลา,22.956466246876985,2024-01-05
กระบี่,23.0692944200199,2024-01-05
ชลบุรี,33.99410499499916,2024-01-05
ชัยนาท,42.636388930706495,2024-01-05
นครปฐม,52.79971274159756,2024-01-05
นครพนม,13.468832553720786,2024-01-05
บึงกาฬ,13.229675525668538,2024-01-05
พัทลุง,24.043866600120527,2024-01-05
พิจิตร,35.134752878084285,2024-01-05
ภูเก็ต,21.782651526509643,2024-01-05
ลพบุรี,38.53284395107412,2024-01-05
สกลนคร,13.504725276607246,2024-01-05
ขอนแก่น,22.209492084476153,2024-01-05
ชัยภูมิ,27.85157070081378,2024-01-05
นครนายก,29.1483181401691,2024-01-05
นนทบุรี,48.34255404839513,2024-01-05
ปัตตานี,21.20114136740212,2024-01-05
ราชบุรี,57.99415977673318,2024-01-05
สระบุรี,35.75958579914444,2024-01-05
สระแก้ว,36.30383284662766,2024-01-05
สุโขทัย,31.577927899619606,2024-01-05
หนองคาย,22.613639213344115,2024-01-05
อ่างทอง,51.374273612582584,2024-01-05
จันทบุรี,26.203940710901453,2024-01-05
นราธิวาส,20.595947718049676,2024-01-05
ปทุมธานี,46.305307008114596,2024-01-05
พิษณุโลก,29.70333550305563,2024-01-05
มุกดาหาร,15.541657260218257,2024-01-05
ร้อยเอ็ด,18.163016048197672,2024-01-05
ศรีสะเกษ,19.69065804621985,2024-01-05
สุรินทร์,19.86951705361788,2024-01-05
อุดรธานี,18.05995737335941,2024-01-05
เชียงราย,21.002624999068647,2024-01-05
เพชรบุรี,48.16540359196313,2024-01-05
กาญจนบุรี,45.52327259466093,2024-01-05
กาฬสินธุ์,19.2509860241103,2024-01-05
กำแพงเพชร,33.82160678733873,2024-01-05
นครสวรรค์,38.41263076850312,2024-01-05
บุรีรัมย์,22.743721697899073,2024-01-05
มหาสารคาม,20.666796972215213,2024-01-05
สมุทรสาคร,61.2398246854177,2024-01-05
สิงห์บุรี,43.78275224735713,2024-01-05
อุตรดิตถ์,24.41565344868825,2024-01-05
อุทัยธานี,40.133775276134664,2024-01-05
เชียงใหม่,16.237763585604238,2024-01-05
เพชรบูรณ์,28.668658590042735,2024-01-05
ฉะเชิงเทรา,36.90301367767145,2024-01-05
นครราชสีมา,32.28046467132604,2024-01-05
ปราจีนบุรี,37.44331031718598,2024-01-05
สุพรรณบุรี,46.84107313187206,2024-01-05
อำนาจเจริญ,16.015060158537405,2024-01-05
แม่ฮ่องสอน,13.404949216806601,2024-01-05
สมุทรปราการ,40.38697851675674,2024-01-05
สมุทรสงคราม,69.40673574340798,2024-01-05
หนองบัวลำภู,18.460444062289273,2024-01-05
อุบลราชธานี,23.51579332512925,2024-01-05
สุราษฎร์ธานี,21.820730123552345,2024-01-05
กรุงเทพมหานคร,41.1068169234358,2024-01-05
นครศรีธรรมราช,21.342487899754797,2024-01-05
ประจวบคีรีขันธ์,38.551410966335155,2024-01-05
พระนครศรีอยุธยา,46.398644115138126,2024-01-05
