จังหวัด, PM2.5, วันที่
ตาก,35.2051883311244,2024-01-06
เลย,24.856341102114037,2024-01-06
ตรัง,23.347291363041553,2024-01-06
ตราด,22.43018063186919,2024-01-06
น่าน,24.733597554775105,2024-01-06
ยะลา,26.50184878144799,2024-01-06
สตูล,27.19050239740255,2024-01-06
แพร่,24.177088160785534,2024-01-06
ชุมพร,25.552011951588337,2024-01-06
พะเยา,22.55238112812357,2024-01-06
พังงา,26.331562873485364,2024-01-06
ยโสธร,20.679738653084705,2024-01-06
ระนอง,24.836915163985957,2024-01-06
ระยอง,33.73477006767023,2024-01-06
ลำปาง,22.705664097457714,2024-01-06
ลำพูน,25.006089037185312,2024-01-06
สงขลา,27.106291801334173,2024-01-06
กระบี่,26.514565386126115,2024-01-06
ชลบุรี,37.164806259852256,2024-01-06
ชัยนาท,48.3089758604353,2024-01-06
นครปฐม,57.628596283918554,2024-01-06
นครพนม,16.251946706673646,2024-01-06
บึงกาฬ,14.863552150942686,2024-01-06
พัทลุง,27.803534374475223,2024-01-06
พิจิตร,37.31373327637295,2024-01-06
ภูเก็ต,20.389605526392625,2024-01-06
ลพบุรี,44.16813197878105,2024-01-06
สกลนคร,15.938128985404347,2024-01-06
ขอนแก่น,25.990004708127092,2024-01-06
ชัยภูมิ,29.69105213023947,2024-01-06
นครนายก,33.07370146512145,2024-01-06
นนทบุรี,52.418699473990245,2024-01-06
ปัตตานี,26.94778424585043,2024-01-06
ราชบุรี,60.716839976154816,2024-01-06
สระบุรี,44.91023263514051,2024-01-06
สระแก้ว,38.70685103526089,2024-01-06
สุโขทัย,34.25327607338282,2024-01-06
หนองคาย,24.826000445868928,2024-01-06
อ่างทอง,54.863914664332135,2024-01-06
จันทบุรี,29.70269228069403,2024-01-06
นราธิวาส,23.04297999891835,2024-01-06
ปทุมธานี,49.52824192921991,2024-01-06
พิษณุโลก,33.14548749519084,2024-01-06
มุกดาหาร,17.61928285226548,2024-01-06
ร้อยเอ็ด,21.01366362416092,2024-01-06
ศรีสะเกษ,22.026781214190322,2024-01-06
สุรินทร์,24.938868771571293,2024-01-06
อุดรธานี,20.905183402825244,2024-01-06
เชียงราย,19.782572939040655,2024-01-06
เพชรบุรี,51.07088158139268,2024-01-06
กาญจนบุรี,48.567093472883755,2024-01-06
กาฬสินธุ์,20.88925844611928,2024-01-06
กำแพงเพชร,38.39537830200187,2024-01-06
นครสวรรค์,43.8159317716142,2024-01-06
บุรีรัมย์,26.711400223326194,2024-01-06
มหาสารคาม,24.144460012344258,2024-01-06
สมุทรสาคร,64.09464095355884,2024-01-06
สิงห์บุรี,50.53710159073776,2024-01-06
อุตรดิตถ์,28.413609104301965,2024-01-06
อุทัยธานี,45.144699402388234,2024-01-06
เชียงใหม่,16.898658470235894,2024-01-06
เพชรบูรณ์,32.52651473820667,2024-01-06
ฉะเชิงเทรา,39.89247952947641,2024-01-06
นครราชสีมา,35.17458985099696,2024-01-06
ปราจีนบุรี,38.21427608769066,2024-01-06
สุพรรณบุรี,52.093226669607965,2024-01-06
อำนาจเจริญ,18.325904572034503,2024-01-06
แม่ฮ่องสอน,16.430778305336176,2024-01-06
สมุทรปราการ,45.28385754779286,2024-01-06
สมุทรสงคราม,75.52807304110028,2024-01-06
หนองบัวลำภู,18.707477609716364,2024-01-06
อุบลราชธานี,23.354419044164203,2024-01-06
สุราษฎร์ธานี,24.866424924362956,2024-01-06
กรุงเทพมหานคร,46.145277476803415,2024-01-06
นครศรีธรรมราช,26.81821902032062,2024-01-06
ประจวบคีรีขันธ์,41.28375013717483,2024-01-06
พระนครศรีอยุธยา,50.87106656731281,2024-01-06
