จังหวัด, PM2.5, วันที่
ตาก,33.67431686139715,2024-01-30
เลย,26.878596427727718,2024-01-30
ตรัง,23.520792760788726,2024-01-30
ตราด,53.02714834244078,2024-01-30
น่าน,27.911668601449403,2024-01-30
ยะลา,25.57933625738555,2024-01-30
สตูล,19.890167887467985,2024-01-30
แพร่,26.370365238396754,2024-01-30
ชุมพร,18.669238435918246,2024-01-30
พะเยา,26.243322751703378,2024-01-30
พังงา,22.526919301715285,2024-01-30
ยโสธร,31.412432254781603,2024-01-30
ระนอง,21.57913428482274,2024-01-30
ระยอง,49.61942056261391,2024-01-30
ลำปาง,25.068861923139778,2024-01-30
ลำพูน,24.842912186083648,2024-01-30
สงขลา,26.003999997891963,2024-01-30
กระบี่,21.900778587792804,2024-01-30
ชลบุรี,55.05779761910709,2024-01-30
ชัยนาท,65.87687262086224,2024-01-30
นครปฐม,79.11841665811718,2024-01-30
นครพนม,23.652636919037366,2024-01-30
บึงกาฬ,14.606621703977783,2024-01-30
พัทลุง,25.19955936447339,2024-01-30
พิจิตร,44.99882242717416,2024-01-30
ภูเก็ต,19.82917019076596,2024-01-30
ลพบุรี,64.94502663685995,2024-01-30
สกลนคร,20.40670454567247,2024-01-30
ขอนแก่น,32.054087098200775,2024-01-30
ชัยภูมิ,41.95718470196398,2024-01-30
นครนายก,58.37372147339181,2024-01-30
นนทบุรี,84.51958289873325,2024-01-30
ปัตตานี,21.244803882295926,2024-01-30
ราชบุรี,75.5736661148223,2024-01-30
สระบุรี,67.1253643606207,2024-01-30
สระแก้ว,62.19712811911642,2024-01-30
สุโขทัย,30.485270151634946,2024-01-30
หนองคาย,27.227864247674866,2024-01-30
อ่างทอง,78.07090273967324,2024-01-30
จันทบุรี,49.72365719957312,2024-01-30
นราธิวาส,19.07536081479684,2024-01-30
ปทุมธานี,79.1173246145789,2024-01-30
พิษณุโลก,34.934129458463154,2024-01-30
มุกดาหาร,27.639769374022574,2024-01-30
ร้อยเอ็ด,32.44624937202668,2024-01-30
ศรีสะเกษ,40.267221517326526,2024-01-30
สุรินทร์,43.62249066829675,2024-01-30
อุดรธานี,22.538129641137456,2024-01-30
เชียงราย,22.629147994694886,2024-01-30
เพชรบุรี,64.01954149941527,2024-01-30
กาญจนบุรี,65.97734781210498,2024-01-30
กาฬสินธุ์,28.23477952980007,2024-01-30
กำแพงเพชร,40.6428336510421,2024-01-30
นครสวรรค์,57.236384001880765,2024-01-30
บุรีรัมย์,46.2599457284149,2024-01-30
มหาสารคาม,33.865024123169775,2024-01-30
สมุทรสาคร,80.85334564964387,2024-01-30
สิงห์บุรี,65.74045810851125,2024-01-30
อุตรดิตถ์,28.974339145362194,2024-01-30
อุทัยธานี,60.51566464521317,2024-01-30
เชียงใหม่,17.676502963700827,2024-01-30
เพชรบูรณ์,44.52746736053329,2024-01-30
ฉะเชิงเทรา,63.06013301153169,2024-01-30
นครราชสีมา,52.980013642481474,2024-01-30
ปราจีนบุรี,61.066339901449396,2024-01-30
สุพรรณบุรี,70.92194426791808,2024-01-30
อำนาจเจริญ,26.983534440182744,2024-01-30
แม่ฮ่องสอน,14.962123810264345,2024-01-30
สมุทรปราการ,75.35954555769308,2024-01-30
สมุทรสงคราม,66.58636345817337,2024-01-30
หนองบัวลำภู,21.431328049557997,2024-01-30
อุบลราชธานี,39.63312110707728,2024-01-30
สุราษฎร์ธานี,21.57575301421985,2024-01-30
กรุงเทพมหานคร,81.74990279987635,2024-01-30
นครศรีธรรมราช,22.825691206331488,2024-01-30
ประจวบคีรีขันธ์,54.688652283677804,2024-01-30
พระนครศรีอยุธยา,75.35006311352905,2024-01-30
