จังหวัด, PM2.5, วันที่
ตาก,40.86639809382818,2024-01-07
เลย,29.29329469953965,2024-01-07
ตรัง,27.608047341310318,2024-01-07
ตราด,24.534053684542155,2024-01-07
น่าน,29.878095527615567,2024-01-07
ยะลา,29.06330425071383,2024-01-07
สตูล,23.497548786868265,2024-01-07
แพร่,30.52887702729837,2024-01-07
ชุมพร,22.319767540931803,2024-01-07
พะเยา,27.11875393187194,2024-01-07
พังงา,27.251736417757165,2024-01-07
ยโสธร,17.18391850834329,2024-01-07
ระนอง,24.404537340232277,2024-01-07
ระยอง,42.77630324154333,2024-01-07
ลำปาง,29.041868109975034,2024-01-07
ลำพูน,32.70620732774911,2024-01-07
สงขลา,30.077835192690298,2024-01-07
กระบี่,24.120407400857555,2024-01-07
ชลบุรี,43.22413955298055,2024-01-07
ชัยนาท,53.88595684381712,2024-01-07
นครปฐม,58.79704332815448,2024-01-07
นครพนม,15.845108280296639,2024-01-07
บึงกาฬ,16.023868954837326,2024-01-07
พัทลุง,31.269382918621442,2024-01-07
พิจิตร,45.424193183588685,2024-01-07
ภูเก็ต,13.580298575164681,2024-01-07
ลพบุรี,47.41057943594738,2024-01-07
สกลนคร,17.453349133041726,2024-01-07
ขอนแก่น,26.943524727054335,2024-01-07
ชัยภูมิ,30.538852221533485,2024-01-07
นครนายก,36.283824059781196,2024-01-07
นนทบุรี,53.96296417804535,2024-01-07
ปัตตานี,27.2971048600493,2024-01-07
ราชบุรี,65.36262812344516,2024-01-07
สระบุรี,44.242188148600654,2024-01-07
สระแก้ว,42.56673878067881,2024-01-07
สุโขทัย,49.70927150824022,2024-01-07
หนองคาย,31.29241947709799,2024-01-07
อ่างทอง,60.16707223290088,2024-01-07
จันทบุรี,34.38975202766292,2024-01-07
นราธิวาส,27.806011973000803,2024-01-07
ปทุมธานี,52.952422576975096,2024-01-07
พิษณุโลก,41.809619929525994,2024-01-07
มุกดาหาร,17.613447037567266,2024-01-07
ร้อยเอ็ด,20.311468526449392,2024-01-07
ศรีสะเกษ,20.32658027122257,2024-01-07
สุรินทร์,23.972967111250096,2024-01-07
อุดรธานี,22.39557043073292,2024-01-07
เชียงราย,24.314624630869528,2024-01-07
เพชรบุรี,55.57969006749113,2024-01-07
กาญจนบุรี,53.18866368783364,2024-01-07
กาฬสินธุ์,21.32369372016857,2024-01-07
กำแพงเพชร,46.62018569414442,2024-01-07
นครสวรรค์,48.716741041855784,2024-01-07
บุรีรัมย์,27.40492576450098,2024-01-07
มหาสารคาม,24.780138505205684,2024-01-07
สมุทรสาคร,69.62011153866078,2024-01-07
สิงห์บุรี,56.59927138372216,2024-01-07
อุตรดิตถ์,38.47179937327554,2024-01-07
อุทัยธานี,49.81707107485045,2024-01-07
เชียงใหม่,19.260405438014182,2024-01-07
เพชรบูรณ์,37.632969070540646,2024-01-07
ฉะเชิงเทรา,43.83257349555431,2024-01-07
นครราชสีมา,37.14292454748214,2024-01-07
ปราจีนบุรี,41.89480973350806,2024-01-07
สุพรรณบุรี,55.284456691260985,2024-01-07
อำนาจเจริญ,15.157744646591315,2024-01-07
แม่ฮ่องสอน,15.342006447336809,2024-01-07
สมุทรปราการ,48.66587560874059,2024-01-07
สมุทรสงคราม,81.86785544251939,2024-01-07
หนองบัวลำภู,21.680714830582087,2024-01-07
อุบลราชธานี,23.21270092585126,2024-01-07
สุราษฎร์ธานี,22.941903533696518,2024-01-07
กรุงเทพมหานคร,48.53197608182283,2024-01-07
นครศรีธรรมราช,21.349935374955066,2024-01-07
ประจวบคีรีขันธ์,45.57881711193507,2024-01-07
พระนครศรีอยุธยา,53.63151056354082,2024-01-07
