จังหวัด, PM2.5, วันที่
ตาก,57.17929468909346,2024-02-14
เลย,56.43955617336783,2024-02-14
ตรัง,34.41172127089331,2024-02-14
ตราด,66.32348808050406,2024-02-14
น่าน,52.2350660378134,2024-02-14
ยะลา,35.04839017055445,2024-02-14
สตูล,29.77079594531835,2024-02-14
แพร่,56.083289784325004,2024-02-14
ชุมพร,23.38181824621211,2024-02-14
พะเยา,55.40340690712786,2024-02-14
พังงา,25.022577983816806,2024-02-14
ยโสธร,47.79880950822825,2024-02-14
ระนอง,24.355127341912834,2024-02-14
ระยอง,67.83711276815559,2024-02-14
ลำปาง,50.03226105536063,2024-02-14
ลำพูน,46.09577340757399,2024-02-14
สงขลา,34.518709452523545,2024-02-14
กระบี่,24.443474034442886,2024-02-14
ชลบุรี,75.03380689892188,2024-02-14
ชัยนาท,75.40886386207676,2024-02-14
นครปฐม,93.21252816818584,2024-02-14
นครพนม,42.859691717814826,2024-02-14
บึงกาฬ,45.31812884325192,2024-02-14
พัทลุง,29.808994875589192,2024-02-14
พิจิตร,70.48025102091063,2024-02-14
ภูเก็ต,23.228893693159787,2024-02-14
ลพบุรี,81.39122411351343,2024-02-14
สกลนคร,43.582312603575026,2024-02-14
ขอนแก่น,58.647030397089736,2024-02-14
ชัยภูมิ,63.723466437681935,2024-02-14
นครนายก,71.46597887782889,2024-02-14
นนทบุรี,94.8108541446151,2024-02-14
ปัตตานี,36.77301539461048,2024-02-14
ราชบุรี,91.203945100985,2024-02-14
สระบุรี,83.09910502746158,2024-02-14
สระแก้ว,81.8711156526613,2024-02-14
สุโขทัย,65.83149783837399,2024-02-14
หนองคาย,58.20336615640011,2024-02-14
อ่างทอง,89.29068571292136,2024-02-14
จันทบุรี,67.80875349136109,2024-02-14
นราธิวาส,31.955998361517864,2024-02-14
ปทุมธานี,91.19746067828605,2024-02-14
พิษณุโลก,66.90699918656308,2024-02-14
มุกดาหาร,45.35471211671265,2024-02-14
ร้อยเอ็ด,53.76566731327545,2024-02-14
ศรีสะเกษ,50.836436112245,2024-02-14
สุรินทร์,59.73432842278043,2024-02-14
อุดรธานี,54.798810221158355,2024-02-14
เชียงราย,47.58913255808263,2024-02-14
เพชรบุรี,85.1811998305834,2024-02-14
กาญจนบุรี,81.51097403458735,2024-02-14
กาฬสินธุ์,53.693617115695645,2024-02-14
กำแพงเพชร,66.62607969378723,2024-02-14
นครสวรรค์,76.35506753616063,2024-02-14
บุรีรัมย์,66.26388239150931,2024-02-14
มหาสารคาม,58.483649153044105,2024-02-14
สมุทรสาคร,102.35666790240955,2024-02-14
สิงห์บุรี,79.75017361761623,2024-02-14
อุตรดิตถ์,59.53796445025742,2024-02-14
อุทัยธานี,74.2933923016921,2024-02-14
เชียงใหม่,35.30657400600154,2024-02-14
เพชรบูรณ์,67.971849827671,2024-02-14
ฉะเชิงเทรา,80.58954216395395,2024-02-14
นครราชสีมา,70.34232016642451,2024-02-14
ปราจีนบุรี,79.20516511163262,2024-02-14
สุพรรณบุรี,81.63713699895617,2024-02-14
อำนาจเจริญ,43.54381133074936,2024-02-14
แม่ฮ่องสอน,34.71560273245759,2024-02-14
สมุทรปราการ,92.67949453153977,2024-02-14
สมุทรสงคราม,98.21206224083242,2024-02-14
หนองบัวลำภู,54.91862992420353,2024-02-14
อุบลราชธานี,50.214611264976575,2024-02-14
สุราษฎร์ธานี,26.340394617851487,2024-02-14
กรุงเทพมหานคร,97.56245988268493,2024-02-14
นครศรีธรรมราช,27.553705457922735,2024-02-14
ประจวบคีรีขันธ์,75.36300956049575,2024-02-14
พระนครศรีอยุธยา,87.44641171234012,2024-02-14
