จังหวัด, PM2.5, วันที่
ตาก,46.96555584063346,2024-02-07
เลย,49.058187504979465,2024-02-07
ตรัง,30.45376976245268,2024-02-07
ตราด,23.998526284463225,2024-02-07
น่าน,50.677698227649586,2024-02-07
ยะลา,33.23579336156721,2024-02-07
สตูล,31.389242544492514,2024-02-07
แพร่,55.219287568087516,2024-02-07
ชุมพร,24.064334031209807,2024-02-07
พะเยา,49.97654624058833,2024-02-07
พังงา,27.19245305970615,2024-02-07
ยโสธร,73.76725318682303,2024-02-07
ระนอง,21.63484843502316,2024-02-07
ระยอง,18.612218218603747,2024-02-07
ลำปาง,50.353179218330894,2024-02-07
ลำพูน,37.39943368030333,2024-02-07
สงขลา,34.631243322268425,2024-02-07
กระบี่,23.32707710644515,2024-02-07
ชลบุรี,20.318234599725066,2024-02-07
ชัยนาท,70.70919181207621,2024-02-07
นครปฐม,42.492550465246225,2024-02-07
นครพนม,70.70776582662093,2024-02-07
บึงกาฬ,42.03394036122246,2024-02-07
พัทลุง,30.823664705731527,2024-02-07
พิจิตร,57.987611828840386,2024-02-07
ภูเก็ต,27.111089348465256,2024-02-07
ลพบุรี,58.16202986351962,2024-02-07
สกลนคร,63.163939988149316,2024-02-07
ขอนแก่น,66.71138567810186,2024-02-07
ชัยภูมิ,69.26102500930482,2024-02-07
นครนายก,30.49525923224968,2024-02-07
นนทบุรี,24.157921639731452,2024-02-07
ปัตตานี,28.056654379620205,2024-02-07
ราชบุรี,39.50909058599662,2024-02-07
สระบุรี,46.92595278511304,2024-02-07
สระแก้ว,34.26394648144563,2024-02-07
สุโขทัย,55.43092175629492,2024-02-07
หนองคาย,66.73506356655251,2024-02-07
อ่างทอง,75.08281975686108,2024-02-07
จันทบุรี,24.091301653203555,2024-02-07
นราธิวาส,28.008609740414432,2024-02-07
ปทุมธานี,28.180546269874874,2024-02-07
พิษณุโลก,53.99220961362126,2024-02-07
มุกดาหาร,80.6721926975737,2024-02-07
ร้อยเอ็ด,70.33146875155319,2024-02-07
ศรีสะเกษ,61.42788940403397,2024-02-07
สุรินทร์,57.10330371402785,2024-02-07
อุดรธานี,62.85530083321655,2024-02-07
เชียงราย,43.27677738628252,2024-02-07
เพชรบุรี,29.735745384253214,2024-02-07
กาญจนบุรี,47.57553588391477,2024-02-07
กาฬสินธุ์,76.93491117287012,2024-02-07
กำแพงเพชร,51.13725475453272,2024-02-07
นครสวรรค์,63.76912035497665,2024-02-07
บุรีรัมย์,51.961884855855885,2024-02-07
มหาสารคาม,67.83211758428166,2024-02-07
สมุทรสาคร,27.45890188225054,2024-02-07
สิงห์บุรี,76.92288768140448,2024-02-07
อุตรดิตถ์,50.33409350071492,2024-02-07
อุทัยธานี,57.35739356135487,2024-02-07
เชียงใหม่,30.340657956231084,2024-02-07
เพชรบูรณ์,60.26455294245162,2024-02-07
ฉะเชิงเทรา,28.59620868144508,2024-02-07
นครราชสีมา,52.02203242538689,2024-02-07
ปราจีนบุรี,38.410874722009055,2024-02-07
สุพรรณบุรี,56.6535327810338,2024-02-07
อำนาจเจริญ,72.2976909738261,2024-02-07
แม่ฮ่องสอน,28.880594377955592,2024-02-07
สมุทรปราการ,19.403335246772098,2024-02-07
สมุทรสงคราม,33.408955368778635,2024-02-07
หนองบัวลำภู,62.011954586135495,2024-02-07
อุบลราชธานี,71.6420462088187,2024-02-07
สุราษฎร์ธานี,25.23565046882061,2024-02-07
กรุงเทพมหานคร,20.151767249226012,2024-02-07
นครศรีธรรมราช,24.12502247215863,2024-02-07
ประจวบคีรีขันธ์,27.760322894407945,2024-02-07
พระนครศรีอยุธยา,48.21568157900554,2024-02-07
