จังหวัด, PM2.5, วันที่
ตาก,39.57560185010766,2024-01-18
เลย,32.925782768440385,2024-01-18
ตรัง,22.70349363800532,2024-01-18
ตราด,38.307320781290834,2024-01-18
น่าน,27.125849681741915,2024-01-18
ยะลา,24.83494592586888,2024-01-18
สตูล,20.242845016463537,2024-01-18
แพร่,27.344426925284676,2024-01-18
ชุมพร,14.952804222421399,2024-01-18
พะเยา,22.578461805449628,2024-01-18
พังงา,22.1730798892617,2024-01-18
ยโสธร,22.422323681515163,2024-01-18
ระนอง,18.156942007443956,2024-01-18
ระยอง,55.78893914445194,2024-01-18
ลำปาง,25.487552616268,2024-01-18
ลำพูน,23.931086485547198,2024-01-18
สงขลา,25.124501789795726,2024-01-18
กระบี่,22.29228226996518,2024-01-18
ชลบุรี,57.097387058618374,2024-01-18
ชัยนาท,56.95810397215291,2024-01-18
นครปฐม,71.61870637541705,2024-01-18
นครพนม,20.5594050911515,2024-01-18
บึงกาฬ,17.859795204490634,2024-01-18
พัทลุง,24.247072837530173,2024-01-18
พิจิตร,43.71608390168895,2024-01-18
ภูเก็ต,23.303050691971155,2024-01-18
ลพบุรี,58.08924169842295,2024-01-18
สกลนคร,23.169821144824976,2024-01-18
ขอนแก่น,34.09654644579572,2024-01-18
ชัยภูมิ,38.21115591751479,2024-01-18
นครนายก,45.2563448966331,2024-01-18
นนทบุรี,67.39097095293772,2024-01-18
ปัตตานี,22.00957541376152,2024-01-18
ราชบุรี,73.12017059958865,2024-01-18
สระบุรี,57.625147349160635,2024-01-18
สระแก้ว,57.30785224032269,2024-01-18
สุโขทัย,48.74763762706409,2024-01-18
หนองคาย,41.87509314771909,2024-01-18
อ่างทอง,71.72047965291627,2024-01-18
จันทบุรี,46.52071866130602,2024-01-18
นราธิวาส,20.588560498636078,2024-01-18
ปทุมธานี,64.24220651223207,2024-01-18
พิษณุโลก,39.57349120208311,2024-01-18
มุกดาหาร,23.278997051813597,2024-01-18
ร้อยเอ็ด,25.644836478262445,2024-01-18
ศรีสะเกษ,25.6163522386891,2024-01-18
สุรินทร์,30.83578388234867,2024-01-18
อุดรธานี,31.336039144304177,2024-01-18
เชียงราย,16.333240576189034,2024-01-18
เพชรบุรี,65.51177025585176,2024-01-18
กาญจนบุรี,59.50411005054642,2024-01-18
กาฬสินธุ์,30.156458407063564,2024-01-18
กำแพงเพชร,45.460470238017614,2024-01-18
นครสวรรค์,52.53935417897798,2024-01-18
บุรีรัมย์,34.88473328445369,2024-01-18
มหาสารคาม,31.891908320483918,2024-01-18
สมุทรสาคร,87.24149651106148,2024-01-18
สิงห์บุรี,62.06313216348431,2024-01-18
อุตรดิตถ์,35.282495501363464,2024-01-18
อุทัยธานี,54.128345767635516,2024-01-18
เชียงใหม่,14.71050253048541,2024-01-18
เพชรบูรณ์,41.85385860143249,2024-01-18
ฉะเชิงเทรา,59.546740857380364,2024-01-18
นครราชสีมา,47.270627796636084,2024-01-18
ปราจีนบุรี,56.74558895433204,2024-01-18
สุพรรณบุรี,62.49008500482975,2024-01-18
อำนาจเจริญ,16.797254467784764,2024-01-18
แม่ฮ่องสอน,13.488614331518841,2024-01-18
สมุทรปราการ,68.69724641104389,2024-01-18
สมุทรสงคราม,91.53616580441185,2024-01-18
หนองบัวลำภู,25.95623764342309,2024-01-18
อุบลราชธานี,26.80548783624319,2024-01-18
สุราษฎร์ธานี,22.12910572853516,2024-01-18
กรุงเทพมหานคร,63.68090646906965,2024-01-18
นครศรีธรรมราช,21.542282877661936,2024-01-18
ประจวบคีรีขันธ์,55.35661068396102,2024-01-18
พระนครศรีอยุธยา,65.4745524382635,2024-01-18
