จังหวัด, PM2.5, วันที่
ตาก,60.3585516671504,2024-02-09
เลย,61.0335959150854,2024-02-09
ตรัง,32.02813438708695,2024-02-09
ตราด,27.807252108052403,2024-02-09
น่าน,63.88206522341442,2024-02-09
ยะลา,27.709844584869387,2024-02-09
สตูล,28.127995105665015,2024-02-09
แพร่,65.60351600339361,2024-02-09
ชุมพร,23.20288851326999,2024-02-09
พะเยา,67.02495672292123,2024-02-09
พังงา,24.943271604558525,2024-02-09
ยโสธร,34.44173825769257,2024-02-09
ระนอง,22.56728374838823,2024-02-09
ระยอง,18.190626628583836,2024-02-09
ลำปาง,68.89039376005749,2024-02-09
ลำพูน,60.55336765507775,2024-02-09
สงขลา,25.124045617552262,2024-02-09
กระบี่,22.812893223267412,2024-02-09
ชลบุรี,18.93785155126138,2024-02-09
ชัยนาท,48.29388398043692,2024-02-09
นครปฐม,21.451718173835086,2024-02-09
นครพนม,20.95765771290077,2024-02-09
บึงกาฬ,37.00997498837768,2024-02-09
พัทลุง,26.555853432415734,2024-02-09
พิจิตร,55.0247805301347,2024-02-09
ภูเก็ต,27.676783894176594,2024-02-09
ลพบุรี,37.775138600807004,2024-02-09
สกลนคร,29.276664041887262,2024-02-09
ขอนแก่น,56.65142324486511,2024-02-09
ชัยภูมิ,61.497612165834035,2024-02-09
นครนายก,24.280395223449148,2024-02-09
นนทบุรี,17.75717736729928,2024-02-09
ปัตตานี,26.354955465615937,2024-02-09
ราชบุรี,25.26046500801645,2024-02-09
สระบุรี,29.68635084683026,2024-02-09
สระแก้ว,32.001624037175745,2024-02-09
สุโขทัย,72.95715178242057,2024-02-09
หนองคาย,45.23195634586574,2024-02-09
อ่างทอง,36.58585417795828,2024-02-09
จันทบุรี,24.648670983639043,2024-02-09
นราธิวาส,25.80276522889141,2024-02-09
ปทุมธานี,20.052260997534678,2024-02-09
พิษณุโลก,60.29193668494645,2024-02-09
มุกดาหาร,26.76193875079807,2024-02-09
ร้อยเอ็ด,41.33292728095116,2024-02-09
ศรีสะเกษ,43.981764314738165,2024-02-09
สุรินทร์,43.99972103914453,2024-02-09
อุดรธานี,48.40922292860514,2024-02-09
เชียงราย,64.40861411035975,2024-02-09
เพชรบุรี,22.326643337828653,2024-02-09
กาญจนบุรี,35.36935829438399,2024-02-09
กาฬสินธุ์,44.31548976440735,2024-02-09
กำแพงเพชร,66.29502077032281,2024-02-09
นครสวรรค์,51.627165048415826,2024-02-09
บุรีรัมย์,41.51846327403372,2024-02-09
มหาสารคาม,48.817409785705145,2024-02-09
สมุทรสาคร,17.512663796557174,2024-02-09
สิงห์บุรี,39.62775224379467,2024-02-09
อุตรดิตถ์,60.253229405836855,2024-02-09
อุทัยธานี,46.237492027927004,2024-02-09
เชียงใหม่,47.10942226762477,2024-02-09
เพชรบูรณ์,58.33557949618775,2024-02-09
ฉะเชิงเทรา,23.365943002227866,2024-02-09
นครราชสีมา,44.04575072007463,2024-02-09
ปราจีนบุรี,30.732973746453123,2024-02-09
สุพรรณบุรี,31.542560095052078,2024-02-09
อำนาจเจริญ,25.99925183043601,2024-02-09
แม่ฮ่องสอน,46.285206483592184,2024-02-09
สมุทรปราการ,17.171815298724272,2024-02-09
สมุทรสงคราม,17.822802650064936,2024-02-09
หนองบัวลำภู,64.34416463900402,2024-02-09
อุบลราชธานี,41.93756676354601,2024-02-09
สุราษฎร์ธานี,24.227290602411642,2024-02-09
กรุงเทพมหานคร,17.15512197454428,2024-02-09
นครศรีธรรมราช,27.55615732259874,2024-02-09
ประจวบคีรีขันธ์,24.322995220189423,2024-02-09
พระนครศรีอยุธยา,25.49368852750341,2024-02-09
