จังหวัด, PM2.5, วันที่
ตาก,51.35611785286389,2024-01-10
เลย,42.946231689590505,2024-01-10
ตรัง,27.120331480580262,2024-01-10
ตราด,36.872864100446144,2024-01-10
น่าน,42.027563261138994,2024-01-10
ยะลา,29.830065746961523,2024-01-10
สตูล,32.012636633854704,2024-01-10
แพร่,45.146416073523156,2024-01-10
ชุมพร,19.463751709857906,2024-01-10
พะเยา,35.66068581423197,2024-01-10
พังงา,27.539529599732074,2024-01-10
ยโสธร,23.12321543370941,2024-01-10
ระนอง,21.519543152073435,2024-01-10
ระยอง,42.448042197110155,2024-01-10
ลำปาง,37.012912739502426,2024-01-10
ลำพูน,28.007350330201362,2024-01-10
สงขลา,36.045643368637805,2024-01-10
กระบี่,22.94962691407216,2024-01-10
ชลบุรี,52.28738230546778,2024-01-10
ชัยนาท,85.49306495980484,2024-01-10
นครปฐม,58.30360155565924,2024-01-10
นครพนม,23.232505642711548,2024-01-10
บึงกาฬ,24.717428367127773,2024-01-10
พัทลุง,35.8683936833456,2024-01-10
พิจิตร,69.18517875894318,2024-01-10
ภูเก็ต,21.211605375261517,2024-01-10
ลพบุรี,70.96325981493041,2024-01-10
สกลนคร,26.706430430217786,2024-01-10
ขอนแก่น,40.574093858072594,2024-01-10
ชัยภูมิ,45.900324112136616,2024-01-10
นครนายก,52.23166557778598,2024-01-10
นนทบุรี,61.49477887178051,2024-01-10
ปัตตานี,29.983438936811037,2024-01-10
ราชบุรี,60.02087513972146,2024-01-10
สระบุรี,66.50220298397791,2024-01-10
สระแก้ว,53.727896425951066,2024-01-10
สุโขทัย,69.35679590514603,2024-01-10
หนองคาย,42.62326257181965,2024-01-10
อ่างทอง,88.43722971467233,2024-01-10
จันทบุรี,43.06612254780619,2024-01-10
นราธิวาส,27.793211977468935,2024-01-10
ปทุมธานี,63.06259202917656,2024-01-10
พิษณุโลก,64.42499670165121,2024-01-10
มุกดาหาร,22.567455180618683,2024-01-10
ร้อยเอ็ด,27.229121986852594,2024-01-10
ศรีสะเกษ,28.182133012862934,2024-01-10
สุรินทร์,33.445231998826536,2024-01-10
อุดรธานี,35.20289548366948,2024-01-10
เชียงราย,27.40716109107421,2024-01-10
เพชรบุรี,52.3609236457579,2024-01-10
กาญจนบุรี,59.1621398116338,2024-01-10
กาฬสินธุ์,32.00918487810872,2024-01-10
กำแพงเพชร,60.282804292747514,2024-01-10
นครสวรรค์,73.13539061746906,2024-01-10
บุรีรัมย์,36.48625509865703,2024-01-10
มหาสารคาม,35.49766996392246,2024-01-10
สมุทรสาคร,58.289712347698654,2024-01-10
สิงห์บุรี,85.59279500497769,2024-01-10
อุตรดิตถ์,53.864203595291265,2024-01-10
อุทัยธานี,69.79644423271404,2024-01-10
เชียงใหม่,18.830357509063724,2024-01-10
เพชรบูรณ์,53.73289663202866,2024-01-10
ฉะเชิงเทรา,59.720350636074684,2024-01-10
นครราชสีมา,50.63858899434241,2024-01-10
ปราจีนบุรี,58.38287129705634,2024-01-10
สุพรรณบุรี,68.68185828340161,2024-01-10
อำนาจเจริญ,17.85454574543016,2024-01-10
แม่ฮ่องสอน,17.521638915625893,2024-01-10
สมุทรปราการ,50.555473104772304,2024-01-10
สมุทรสงคราม,66.54123958970467,2024-01-10
หนองบัวลำภู,34.835158719221816,2024-01-10
อุบลราชธานี,29.699932524231844,2024-01-10
สุราษฎร์ธานี,25.061495100924393,2024-01-10
กรุงเทพมหานคร,54.62568628795969,2024-01-10
นครศรีธรรมราช,22.855699393387788,2024-01-10
ประจวบคีรีขันธ์,44.79163934517608,2024-01-10
พระนครศรีอยุธยา,69.81403791479104,2024-01-10
