จังหวัด, PM2.5, วันที่
ตาก,24.72748833930256,2024-02-02
เลย,25.796396431726865,2024-02-02
ตรัง,20.416593948097415,2024-02-02
ตราด,23.983454027044903,2024-02-02
น่าน,23.969920198910184,2024-02-02
ยะลา,23.04963166867524,2024-02-02
สตูล,17.843409838464023,2024-02-02
แพร่,22.386145417463645,2024-02-02
ชุมพร,22.849935827423657,2024-02-02
พะเยา,21.781491058110813,2024-02-02
พังงา,24.685512934232367,2024-02-02
ยโสธร,86.00498996024285,2024-02-02
ระนอง,22.172159180800076,2024-02-02
ระยอง,18.425796656331027,2024-02-02
ลำปาง,17.855090724425054,2024-02-02
ลำพูน,13.681923441234531,2024-02-02
สงขลา,23.721466932583052,2024-02-02
กระบี่,20.859381262469583,2024-02-02
ชลบุรี,20.642994630536524,2024-02-02
ชัยนาท,49.63179133325627,2024-02-02
นครปฐม,23.663403271125972,2024-02-02
นครพนม,64.78587078338447,2024-02-02
บึงกาฬ,25.530790900433654,2024-02-02
พัทลุง,23.924874965124108,2024-02-02
พิจิตร,35.233964739997845,2024-02-02
ภูเก็ต,24.903781409064283,2024-02-02
ลพบุรี,43.040166603338925,2024-02-02
สกลนคร,43.88061331323932,2024-02-02
ขอนแก่น,48.322957948615354,2024-02-02
ชัยภูมิ,44.68166313744509,2024-02-02
นครนายก,30.17001080254444,2024-02-02
นนทบุรี,22.433084743580142,2024-02-02
ปัตตานี,20.983195010775983,2024-02-02
ราชบุรี,25.653651789999465,2024-02-02
สระบุรี,40.23825346862641,2024-02-02
สระแก้ว,37.106609660564274,2024-02-02
สุโขทัย,27.69916121325338,2024-02-02
หนองคาย,33.808225063830335,2024-02-02
อ่างทอง,43.58415320777506,2024-02-02
จันทบุรี,22.929940676770343,2024-02-02
นราธิวาส,17.9040260532663,2024-02-02
ปทุมธานี,26.61576167292236,2024-02-02
พิษณุโลก,29.693035163858827,2024-02-02
มุกดาหาร,84.19413649949854,2024-02-02
ร้อยเอ็ด,75.90335442372152,2024-02-02
ศรีสะเกษ,74.13030301709998,2024-02-02
สุรินทร์,68.14014508172717,2024-02-02
อุดรธานี,35.0963235454676,2024-02-02
เชียงราย,18.265311091113993,2024-02-02
เพชรบุรี,22.71805831586388,2024-02-02
กาญจนบุรี,32.10593200835058,2024-02-02
กาฬสินธุ์,66.04305766940504,2024-02-02
กำแพงเพชร,31.225252935582677,2024-02-02
นครสวรรค์,42.933970824947956,2024-02-02
บุรีรัมย์,57.072135302735056,2024-02-02
มหาสารคาม,61.77839431350936,2024-02-02
สมุทรสาคร,18.526645122897012,2024-02-02
สิงห์บุรี,44.03150588993634,2024-02-02
อุตรดิตถ์,24.619023588316843,2024-02-02
อุทัยธานี,39.66801096745554,2024-02-02
เชียงใหม่,11.07384841373066,2024-02-02
เพชรบูรณ์,36.10499112148343,2024-02-02
ฉะเชิงเทรา,27.99494654699419,2024-02-02
นครราชสีมา,50.70003563254649,2024-02-02
ปราจีนบุรี,35.248781719964974,2024-02-02
สุพรรณบุรี,33.097170383708516,2024-02-02
อำนาจเจริญ,85.36746625456084,2024-02-02
แม่ฮ่องสอน,10.549421616558977,2024-02-02
สมุทรปราการ,19.320815103981595,2024-02-02
สมุทรสงคราม,15.75188649413374,2024-02-02
หนองบัวลำภู,31.885879740869473,2024-02-02
อุบลราชธานี,79.99721651131159,2024-02-02
สุราษฎร์ธานี,21.40708978709732,2024-02-02
กรุงเทพมหานคร,21.02412200847582,2024-02-02
นครศรีธรรมราช,23.5983021698466,2024-02-02
ประจวบคีรีขันธ์,23.488412852439186,2024-02-02
พระนครศรีอยุธยา,33.66532929795716,2024-02-02
