จังหวัด, PM2.5, วันที่
ตาก,43.71119232252985,2024-01-28
เลย,24.54622508727533,2024-01-28
ตรัง,22.013326563271253,2024-01-28
ตราด,57.014414778091876,2024-01-28
น่าน,25.415974329796207,2024-01-28
ยะลา,22.06144037379678,2024-01-28
สตูล,19.650326087330033,2024-01-28
แพร่,28.518386853898605,2024-01-28
ชุมพร,14.946916716270177,2024-01-28
พะเยา,27.122357002625055,2024-01-28
พังงา,19.930660193384572,2024-01-28
ยโสธร,12.377255680918992,2024-01-28
ระนอง,16.79889819711994,2024-01-28
ระยอง,62.92713901759481,2024-01-28
ลำปาง,30.991577938272105,2024-01-28
ลำพูน,35.904539599355935,2024-01-28
สงขลา,21.718287206128185,2024-01-28
กระบี่,21.723623419553785,2024-01-28
ชลบุรี,62.049059195648816,2024-01-28
ชัยนาท,64.11632518396601,2024-01-28
นครปฐม,68.46279023778699,2024-01-28
นครพนม,11.617809666006114,2024-01-28
บึงกาฬ,13.975120945671161,2024-01-28
พัทลุง,19.385026889972913,2024-01-28
พิจิตร,45.891211625929365,2024-01-28
ภูเก็ต,20.42859180373397,2024-01-28
ลพบุรี,58.91427420657289,2024-01-28
สกลนคร,13.878052022646983,2024-01-28
ขอนแก่น,23.713050251788903,2024-01-28
ชัยภูมิ,34.94382840398608,2024-01-28
นครนายก,52.29027089925253,2024-01-28
นนทบุรี,65.0063551898735,2024-01-28
ปัตตานี,19.984434183614855,2024-01-28
ราชบุรี,74.49773855346213,2024-01-28
สระบุรี,59.96057618935083,2024-01-28
สระแก้ว,58.76191769835173,2024-01-28
สุโขทัย,38.85178718201429,2024-01-28
หนองคาย,18.374141061974818,2024-01-28
อ่างทอง,70.21399571842865,2024-01-28
จันทบุรี,51.74135731311258,2024-01-28
นราธิวาส,18.32087944841119,2024-01-28
ปทุมธานี,65.14442895196463,2024-01-28
พิษณุโลก,37.267315252225195,2024-01-28
มุกดาหาร,14.84599864871649,2024-01-28
ร้อยเอ็ด,14.811238580787753,2024-01-28
ศรีสะเกษ,18.486129561662384,2024-01-28
สุรินทร์,25.062008717513894,2024-01-28
อุดรธานี,16.407064698911185,2024-01-28
เชียงราย,25.77127402052787,2024-01-28
เพชรบุรี,73.3034698898875,2024-01-28
กาญจนบุรี,62.46792078891564,2024-01-28
กาฬสินธุ์,16.372110541066647,2024-01-28
กำแพงเพชร,44.17109848513261,2024-01-28
นครสวรรค์,56.539233068796314,2024-01-28
บุรีรัมย์,33.48149567342231,2024-01-28
มหาสารคาม,20.640083287496285,2024-01-28
สมุทรสาคร,77.68492268951005,2024-01-28
สิงห์บุรี,62.73550231813702,2024-01-28
อุตรดิตถ์,30.837532738393467,2024-01-28
อุทัยธานี,58.539869139047134,2024-01-28
เชียงใหม่,24.347830896093107,2024-01-28
เพชรบูรณ์,43.35273219586279,2024-01-28
ฉะเชิงเทรา,62.08336869089592,2024-01-28
นครราชสีมา,44.45010768523302,2024-01-28
ปราจีนบุรี,58.94433529697496,2024-01-28
สุพรรณบุรี,63.53566773404309,2024-01-28
อำนาจเจริญ,11.1086978621175,2024-01-28
แม่ฮ่องสอน,18.82220500393681,2024-01-28
สมุทรปราการ,72.49359053063455,2024-01-28
สมุทรสงคราม,82.02535188227026,2024-01-28
หนองบัวลำภู,17.88535289663281,2024-01-28
อุบลราชธานี,18.99088327826008,2024-01-28
สุราษฎร์ธานี,19.35397294366208,2024-01-28
กรุงเทพมหานคร,64.6493467748225,2024-01-28
นครศรีธรรมราช,19.786845268577164,2024-01-28
ประจวบคีรีขันธ์,63.02706634965342,2024-01-28
พระนครศรีอยุธยา,66.29580298657625,2024-01-28
