จังหวัด, PM2.5, วันที่
ตาก,23.677334340066356,2024-01-31
เลย,33.30097339980261,2024-01-31
ตรัง,22.186338545022707,2024-01-31
ตราด,52.28824418648209,2024-01-31
น่าน,27.647311098106393,2024-01-31
ยะลา,23.457093026459727,2024-01-31
สตูล,17.903761981583557,2024-01-31
แพร่,19.93423923987363,2024-01-31
ชุมพร,16.500483441519226,2024-01-31
พะเยา,21.355624560788016,2024-01-31
พังงา,21.318617330198027,2024-01-31
ยโสธร,54.364674918343376,2024-01-31
ระนอง,18.598858414241725,2024-01-31
ระยอง,45.807448494767904,2024-01-31
ลำปาง,15.532920024677344,2024-01-31
ลำพูน,12.461427684732808,2024-01-31
สงขลา,23.092035793962896,2024-01-31
กระบี่,21.375616629643112,2024-01-31
ชลบุรี,59.55288730996871,2024-01-31
ชัยนาท,54.398000866860784,2024-01-31
นครปฐม,65.86417300218108,2024-01-31
นครพนม,43.59377640102257,2024-01-31
บึงกาฬ,30.629918198815393,2024-01-31
พัทลุง,24.442083266302983,2024-01-31
พิจิตร,36.15705536318106,2024-01-31
ภูเก็ต,21.06639467099959,2024-01-31
ลพบุรี,63.057013956022296,2024-01-31
สกลนคร,38.66066149263823,2024-01-31
ขอนแก่น,51.01558951451872,2024-01-31
ชัยภูมิ,53.531578437710245,2024-01-31
นครนายก,66.23451243611177,2024-01-31
นนทบุรี,75.28323787612361,2024-01-31
ปัตตานี,18.52087390540842,2024-01-31
ราชบุรี,64.68846475878874,2024-01-31
สระบุรี,67.85513181200756,2024-01-31
สระแก้ว,68.40329960937865,2024-01-31
สุโขทัย,28.06825607960778,2024-01-31
หนองคาย,43.7126335900751,2024-01-31
อ่างทอง,71.27757550772596,2024-01-31
จันทบุรี,53.39644730101802,2024-01-31
นราธิวาส,17.910692045484375,2024-01-31
ปทุมธานี,73.99517966903281,2024-01-31
พิษณุโลก,33.652818074426015,2024-01-31
มุกดาหาร,50.70664274171217,2024-01-31
ร้อยเอ็ด,55.26758784700799,2024-01-31
ศรีสะเกษ,57.23151230388014,2024-01-31
สุรินทร์,60.30113376114425,2024-01-31
อุดรธานี,41.013069685931086,2024-01-31
เชียงราย,20.038178402419472,2024-01-31
เพชรบุรี,55.14723163785632,2024-01-31
กาญจนบุรี,59.80811497557485,2024-01-31
กาฬสินธุ์,52.615004004605034,2024-01-31
กำแพงเพชร,30.47352550954227,2024-01-31
นครสวรรค์,46.22876960851291,2024-01-31
บุรีรัมย์,60.147991572938075,2024-01-31
มหาสารคาม,54.912335998731926,2024-01-31
สมุทรสาคร,71.8147218693182,2024-01-31
สิงห์บุรี,58.71089653697755,2024-01-31
อุตรดิตถ์,28.618362562656547,2024-01-31
อุทัยธานี,50.1327709521753,2024-01-31
เชียงใหม่,11.19799188170597,2024-01-31
เพชรบูรณ์,45.728797386481894,2024-01-31
ฉะเชิงเทรา,69.66971409699877,2024-01-31
นครราชสีมา,62.746165369996845,2024-01-31
ปราจีนบุรี,71.6774261253546,2024-01-31
สุพรรณบุรี,59.88142303522453,2024-01-31
อำนาจเจริญ,49.91726513352631,2024-01-31
แม่ฮ่องสอน,10.781392403800352,2024-01-31
สมุทรปราการ,81.95066366061482,2024-01-31
สมุทรสงคราม,55.326096153163405,2024-01-31
หนองบัวลำภู,39.60575476171321,2024-01-31
อุบลราชธานี,59.2651071142921,2024-01-31
สุราษฎร์ธานี,20.761851468812342,2024-01-31
กรุงเทพมหานคร,77.08045588872228,2024-01-31
นครศรีธรรมราช,22.528265742779364,2024-01-31
ประจวบคีรีขันธ์,49.806494643776986,2024-01-31
พระนครศรีอยุธยา,70.0138024300386,2024-01-31
