จังหวัด, PM2.5, วันที่
ตาก,44.86353855174381,2024-01-08
เลย,31.99703964860198,2024-01-08
ตรัง,24.95752452122184,2024-01-08
ตราด,24.881337191516135,2024-01-08
น่าน,34.658168349572165,2024-01-08
ยะลา,26.86529218276959,2024-01-08
สตูล,31.217258630063604,2024-01-08
แพร่,35.94193311332455,2024-01-08
ชุมพร,14.69132215222158,2024-01-08
พะเยา,32.74095146437579,2024-01-08
พังงา,23.437107016296697,2024-01-08
ยโสธร,21.127359421165345,2024-01-08
ระนอง,16.90172956739164,2024-01-08
ระยอง,42.304808836678994,2024-01-08
ลำปาง,34.932623754706526,2024-01-08
ลำพูน,34.33555114554087,2024-01-08
สงขลา,32.39209558196039,2024-01-08
กระบี่,20.284320380159137,2024-01-08
ชลบุรี,45.259274808256954,2024-01-08
ชัยนาท,61.159206786153604,2024-01-08
นครปฐม,63.94721563874073,2024-01-08
นครพนม,20.84736413057528,2024-01-08
บึงกาฬ,19.939136655405125,2024-01-08
พัทลุง,33.71828426282656,2024-01-08
พิจิตร,50.60270001284744,2024-01-08
ภูเก็ต,22.57672957570171,2024-01-08
ลพบุรี,55.25608168052728,2024-01-08
สกลนคร,22.877826332145776,2024-01-08
ขอนแก่น,34.73731106466395,2024-01-08
ชัยภูมิ,35.57659137555829,2024-01-08
นครนายก,40.91933096802898,2024-01-08
นนทบุรี,61.02390140824028,2024-01-08
ปัตตานี,27.81738599372555,2024-01-08
ราชบุรี,65.42183376012079,2024-01-08
สระบุรี,54.81715847131013,2024-01-08
สระแก้ว,44.21718481531018,2024-01-08
สุโขทัย,53.00936190383115,2024-01-08
หนองคาย,40.17684735704598,2024-01-08
อ่างทอง,64.73780189043381,2024-01-08
จันทบุรี,35.86060334526192,2024-01-08
นราธิวาส,23.98324386842548,2024-01-08
ปทุมธานี,58.575480781808615,2024-01-08
พิษณุโลก,46.39926804586022,2024-01-08
มุกดาหาร,21.361125273314993,2024-01-08
ร้อยเอ็ด,24.487397023145306,2024-01-08
ศรีสะเกษ,24.00668178391848,2024-01-08
สุรินทร์,28.628267284335973,2024-01-08
อุดรธานี,31.608270050480524,2024-01-08
เชียงราย,28.295122931979343,2024-01-08
เพชรบุรี,56.89251385209524,2024-01-08
กาญจนบุรี,55.218570021008084,2024-01-08
กาฬสินธุ์,27.689306779580612,2024-01-08
กำแพงเพชร,47.419281326873715,2024-01-08
นครสวรรค์,52.66755700629553,2024-01-08
บุรีรัมย์,30.987377301531442,2024-01-08
มหาสารคาม,30.95799173155582,2024-01-08
สมุทรสาคร,70.62013116468752,2024-01-08
สิงห์บุรี,62.29508722586789,2024-01-08
อุตรดิตถ์,43.31711364170009,2024-01-08
อุทัยธานี,54.12987704445395,2024-01-08
เชียงใหม่,22.512140713557766,2024-01-08
เพชรบูรณ์,40.6816916741429,2024-01-08
ฉะเชิงเทรา,48.25027568216535,2024-01-08
นครราชสีมา,42.16391925409321,2024-01-08
ปราจีนบุรี,46.34028978096603,2024-01-08
สุพรรณบุรี,57.677843552635125,2024-01-08
อำนาจเจริญ,16.644010856036438,2024-01-08
แม่ฮ่องสอน,17.28817504925063,2024-01-08
สมุทรปราการ,50.61926340270742,2024-01-08
สมุทรสงคราม,78.3620016681933,2024-01-08
หนองบัวลำภู,30.356042217007086,2024-01-08
อุบลราชธานี,26.61085309558396,2024-01-08
สุราษฎร์ธานี,22.687808141313223,2024-01-08
กรุงเทพมหานคร,53.97628975204688,2024-01-08
นครศรีธรรมราช,19.816509286628893,2024-01-08
ประจวบคีรีขันธ์,47.55615595343716,2024-01-08
พระนครศรีอยุธยา,59.56585441411894,2024-01-08
