จังหวัด, PM2.5, วันที่
ตาก,54.05899081218834,2024-02-25
เลย,47.44050964893323,2024-02-25
ตรัง,19.95576279674899,2024-02-25
ตราด,24.762529322550655,2024-02-25
น่าน,59.62359559541541,2024-02-25
ยะลา,16.214808129603433,2024-02-25
สตูล,18.13947860962404,2024-02-25
แพร่,57.92025685597506,2024-02-25
ชุมพร,17.111930632887752,2024-02-25
พะเยา,57.633411006102385,2024-02-25
พังงา,16.235633535594094,2024-02-25
ยโสธร,30.943498951975005,2024-02-25
ระนอง,17.570101719488225,2024-02-25
ระยอง,15.802653418009669,2024-02-25
ลำปาง,65.12633963506579,2024-02-25
ลำพูน,71.8738241831996,2024-02-25
สงขลา,17.329620384594474,2024-02-25
กระบี่,15.659126693707623,2024-02-25
ชลบุรี,17.107886169581032,2024-02-25
ชัยนาท,40.617981646368676,2024-02-25
นครปฐม,19.80508724378999,2024-02-25
นครพนม,25.441048161125813,2024-02-25
บึงกาฬ,30.474174218800123,2024-02-25
พัทลุง,18.177221413941886,2024-02-25
พิจิตร,42.567980275108944,2024-02-25
ภูเก็ต,16.481789008579682,2024-02-25
ลพบุรี,36.11891966009172,2024-02-25
สกลนคร,29.705577027919812,2024-02-25
ขอนแก่น,38.537106022497795,2024-02-25
ชัยภูมิ,44.229532201824235,2024-02-25
นครนายก,26.865260791628035,2024-02-25
นนทบุรี,16.417029510359587,2024-02-25
ปัตตานี,16.075534117980116,2024-02-25
ราชบุรี,23.92273672593083,2024-02-25
สระบุรี,29.71750637583681,2024-02-25
สระแก้ว,32.56947701064649,2024-02-25
สุโขทัย,61.16667521291297,2024-02-25
หนองคาย,37.54949040038172,2024-02-25
อ่างทอง,31.69636837951887,2024-02-25
จันทบุรี,21.027837896362183,2024-02-25
นราธิวาส,15.514152484779657,2024-02-25
ปทุมธานี,20.01542367105611,2024-02-25
พิษณุโลก,46.74563480326714,2024-02-25
มุกดาหาร,29.322280455633106,2024-02-25
ร้อยเอ็ด,32.801453174223,2024-02-25
ศรีสะเกษ,35.32322183719063,2024-02-25
สุรินทร์,39.65533698831956,2024-02-25
อุดรธานี,37.132596132183885,2024-02-25
เชียงราย,47.6010108255347,2024-02-25
เพชรบุรี,21.279763456783883,2024-02-25
กาญจนบุรี,34.782356735534954,2024-02-25
กาฬสินธุ์,35.991048698586546,2024-02-25
กำแพงเพชร,48.29679559966183,2024-02-25
นครสวรรค์,39.95699365832168,2024-02-25
บุรีรัมย์,39.6997501722994,2024-02-25
มหาสารคาม,35.832276096819385,2024-02-25
สมุทรสาคร,14.023016703406679,2024-02-25
สิงห์บุรี,36.27765301703729,2024-02-25
อุตรดิตถ์,51.842652720677016,2024-02-25
อุทัยธานี,38.9790193338716,2024-02-25
เชียงใหม่,54.95437132629413,2024-02-25
เพชรบูรณ์,43.78317800288809,2024-02-25
ฉะเชิงเทรา,25.101848857248484,2024-02-25
นครราชสีมา,38.36032417864908,2024-02-25
ปราจีนบุรี,32.803611488711624,2024-02-25
สุพรรณบุรี,30.268560116661327,2024-02-25
อำนาจเจริญ,27.95080883159676,2024-02-25
แม่ฮ่องสอน,49.911474930817725,2024-02-25
สมุทรปราการ,14.639487381667896,2024-02-25
สมุทรสงคราม,14.015109053178907,2024-02-25
หนองบัวลำภู,42.0090253569603,2024-02-25
อุบลราชธานี,32.209097182119585,2024-02-25
สุราษฎร์ธานี,15.928670597570214,2024-02-25
กรุงเทพมหานคร,14.904239502924176,2024-02-25
นครศรีธรรมราช,16.14923729959623,2024-02-25
ประจวบคีรีขันธ์,22.272412104214126,2024-02-25
พระนครศรีอยุธยา,26.470549584951367,2024-02-25
