จังหวัด, PM2.5, วันที่
ตาก,24.74209292883754,2024-02-01
เลย,26.413045714723484,2024-02-01
ตรัง,26.040990076346368,2024-02-01
ตราด,35.780754644847434,2024-02-01
น่าน,20.073715652366054,2024-02-01
ยะลา,22.825660378166152,2024-02-01
สตูล,17.646280497677985,2024-02-01
แพร่,14.062813176641873,2024-02-01
ชุมพร,19.406627878015527,2024-02-01
พะเยา,17.27888533300602,2024-02-01
พังงา,23.498525077480057,2024-02-01
ยโสธร,80.73107288030968,2024-02-01
ระนอง,19.959193421163107,2024-02-01
ระยอง,31.199633943278794,2024-02-01
ลำปาง,13.195485705468082,2024-02-01
ลำพูน,12.757936064312386,2024-02-01
สงขลา,18.11989559167831,2024-02-01
กระบี่,19.431626427929135,2024-02-01
ชลบุรี,39.006925154090844,2024-02-01
ชัยนาท,65.63052742960268,2024-02-01
นครปฐม,43.90619193178894,2024-02-01
นครพนม,62.23391239604268,2024-02-01
บึงกาฬ,27.20434218260666,2024-02-01
พัทลุง,22.087103100619608,2024-02-01
พิจิตร,35.16793792953408,2024-02-01
ภูเก็ต,20.976072562766625,2024-02-01
ลพบุรี,65.22016994787803,2024-02-01
สกลนคร,48.54344206469566,2024-02-01
ขอนแก่น,57.729461071756276,2024-02-01
ชัยภูมิ,51.47747314164615,2024-02-01
นครนายก,55.10249493105413,2024-02-01
นนทบุรี,42.01961841646888,2024-02-01
ปัตตานี,18.36112499223622,2024-02-01
ราชบุรี,45.63216976615765,2024-02-01
สระบุรี,70.13848467101452,2024-02-01
สระแก้ว,55.13806640736251,2024-02-01
สุโขทัย,23.316809738093312,2024-02-01
หนองคาย,41.94613884691159,2024-02-01
อ่างทอง,77.22396584034628,2024-02-01
จันทบุรี,37.4886956434277,2024-02-01
นราธิวาส,18.085059402908964,2024-02-01
ปทุมธานี,51.6136602373483,2024-02-01
พิษณุโลก,27.086062419093057,2024-02-01
มุกดาหาร,75.24286552486127,2024-02-01
ร้อยเอ็ด,76.1743392086515,2024-02-01
ศรีสะเกษ,76.75625879934559,2024-02-01
สุรินทร์,77.73742743473859,2024-02-01
อุดรธานี,42.82973808410874,2024-02-01
เชียงราย,12.877398303298852,2024-02-01
เพชรบุรี,36.76636297433194,2024-02-01
กาญจนบุรี,50.265415869411925,2024-02-01
กาฬสินธุ์,69.77384736369422,2024-02-01
กำแพงเพชร,30.6941108965796,2024-02-01
นครสวรรค์,50.650575488931224,2024-02-01
บุรีรัมย์,69.2537614951157,2024-02-01
มหาสารคาม,68.03257710075596,2024-02-01
สมุทรสาคร,35.54732386561889,2024-02-01
สิงห์บุรี,71.32313646252472,2024-02-01
อุตรดิตถ์,21.905924315510408,2024-02-01
อุทัยธานี,50.97399805979813,2024-02-01
เชียงใหม่,10.680285238992308,2024-02-01
เพชรบูรณ์,40.62716228331401,2024-02-01
ฉะเชิงเทรา,49.534004044248995,2024-02-01
นครราชสีมา,61.41230492639515,2024-02-01
ปราจีนบุรี,57.50968446063722,2024-02-01
สุพรรณบุรี,57.32358182377267,2024-02-01
อำนาจเจริญ,76.6596444455631,2024-02-01
แม่ฮ่องสอน,10.413846666511326,2024-02-01
สมุทรปราการ,38.73032752672743,2024-02-01
สมุทรสงคราม,33.32295264267498,2024-02-01
หนองบัวลำภู,43.77001654361033,2024-02-01
อุบลราชธานี,81.14995462434487,2024-02-01
สุราษฎร์ธานี,20.114161148029854,2024-02-01
กรุงเทพมหานคร,38.4618821573698,2024-02-01
นครศรีธรรมราช,21.285875352045103,2024-02-01
ประจวบคีรีขันธ์,34.45798242567878,2024-02-01
พระนครศรีอยุธยา,62.90571121106131,2024-02-01
