จังหวัด, PM2.5, วันที่
ตาก,59.51851694798994,2024-02-17
เลย,65.15246452208592,2024-02-17
ตรัง,27.75001545401632,2024-02-17
ตราด,24.23467727188355,2024-02-17
น่าน,66.93873769130015,2024-02-17
ยะลา,23.900579183173953,2024-02-17
สตูล,23.31355631311074,2024-02-17
แพร่,68.39334641242525,2024-02-17
ชุมพร,22.22897045233286,2024-02-17
พะเยา,63.06330766794105,2024-02-17
พังงา,22.39508410235382,2024-02-17
ยโสธร,41.84729700779307,2024-02-17
ระนอง,22.4690479527972,2024-02-17
ระยอง,18.30279359805834,2024-02-17
ลำปาง,68.2712764269666,2024-02-17
ลำพูน,64.13896381080131,2024-02-17
สงขลา,23.768710305429902,2024-02-17
กระบี่,20.41072681752332,2024-02-17
ชลบุรี,21.64272534699094,2024-02-17
ชัยนาท,54.10921234151721,2024-02-17
นครปฐม,27.42826187313556,2024-02-17
นครพนม,42.098350535847686,2024-02-17
บึงกาฬ,40.89380868672958,2024-02-17
พัทลุง,26.18378440282793,2024-02-17
พิจิตร,64.60929937698386,2024-02-17
ภูเก็ต,23.068803966675063,2024-02-17
ลพบุรี,46.88272572177785,2024-02-17
สกลนคร,42.04775173591341,2024-02-17
ขอนแก่น,49.94115876716087,2024-02-17
ชัยภูมิ,53.235116124963405,2024-02-17
นครนายก,33.77192263045218,2024-02-17
นนทบุรี,22.794923769303452,2024-02-17
ปัตตานี,21.75250595085345,2024-02-17
ราชบุรี,32.46661129550395,2024-02-17
สระบุรี,40.485390344603466,2024-02-17
สระแก้ว,36.442565927340965,2024-02-17
สุโขทัย,78.33385304154605,2024-02-17
หนองคาย,51.98916955901087,2024-02-17
อ่างทอง,42.6695778426437,2024-02-17
จันทบุรี,24.30549939029364,2024-02-17
นราธิวาส,21.866386563806987,2024-02-17
ปทุมธานี,25.695671625774445,2024-02-17
พิษณุโลก,69.4641864478748,2024-02-17
มุกดาหาร,45.3907864615677,2024-02-17
ร้อยเอ็ด,43.798187283209614,2024-02-17
ศรีสะเกษ,40.17626461486794,2024-02-17
สุรินทร์,45.35564190494856,2024-02-17
อุดรธานี,51.01272980733525,2024-02-17
เชียงราย,49.47669995885416,2024-02-17
เพชรบุรี,27.690340747893238,2024-02-17
กาญจนบุรี,42.86714710048426,2024-02-17
กาฬสินธุ์,46.6911175307247,2024-02-17
กำแพงเพชร,69.75969239264326,2024-02-17
นครสวรรค์,54.85990067377102,2024-02-17
บุรีรัมย์,47.33634440400492,2024-02-17
มหาสารคาม,46.15740630746914,2024-02-17
สมุทรสาคร,22.513122212135965,2024-02-17
สิงห์บุรี,48.424701184728484,2024-02-17
อุตรดิตถ์,67.28900915135381,2024-02-17
อุทัยธานี,51.40328270675778,2024-02-17
เชียงใหม่,46.478084642671334,2024-02-17
เพชรบูรณ์,61.61971392474491,2024-02-17
ฉะเชิงเทรา,29.628056338322324,2024-02-17
นครราชสีมา,46.953873736612024,2024-02-17
ปราจีนบุรี,36.50995799387292,2024-02-17
สุพรรณบุรี,40.23770535597655,2024-02-17
อำนาจเจริญ,38.834498798055556,2024-02-17
แม่ฮ่องสอน,44.152815950260425,2024-02-17
สมุทรปราการ,21.498704344458027,2024-02-17
สมุทรสงคราม,26.120453665961808,2024-02-17
หนองบัวลำภู,56.53687777019841,2024-02-17
อุบลราชธานี,40.64680071291467,2024-02-17
สุราษฎร์ธานี,20.224339310960552,2024-02-17
กรุงเทพมหานคร,21.44944930435754,2024-02-17
นครศรีธรรมราช,21.854122206241186,2024-02-17
ประจวบคีรีขันธ์,26.157824606534213,2024-02-17
พระนครศรีอยุธยา,32.68162185741173,2024-02-17
